,seed_term,related_terms,source,decade
7109,Kernenergetisch,,vv,1980
7110,Kernenergie,,vv,1980
7111,Kernenergiecentrale,,vv,1980
7112,Kernbrandstof,,vv,1980
7113,Kern-energie-produktie,,vv,1980
7114,Windkracht,,vv,1980
7115,Windenergie,,vv,1980
7116,Windenergiebranche,,vv,1980
7117,windturbine,,vv,1980
7118,windstroom,,vv,1980
7119,Zonne-energie,,vv,1980
7120,Zonnewarmte,,vv,1980
7121,zonnestraling,tinctuur,vv,1980
7122,zonnestraling,isolerend,vv,1980
7123,zonnestraling,smeltende,vv,1980
7124,zonnestraling,olieachtige,vv,1980
7125,zonnestraling,hoornlaag,vv,1980
7126,zonnestraling,stofdeeltjes,vv,1980
7127,zonnestraling,isotoop,vv,1980
7128,zonnestraling,kalium,vv,1980
7129,zonnestraling,klompvoetjes,vv,1980
7130,zonnestraling,valwind,vv,1980
7131,geothermische energie (aardwarmte),,vv,1980
7132,waterkracht,energiegebruik,vv,1980
7133,waterkracht,afvalwarmte,vv,1980
7134,waterkracht,irrigatie,vv,1980
7135,waterkracht,waterzuiveringsinstallatie,vv,1980
7136,waterkracht,energiedragers,vv,1980
7137,waterkracht,verbrandingsgassen,vv,1980
7138,waterkracht,energiecentrales,vv,1980
7139,waterkracht,spoelwater,vv,1980
7140,waterkracht,deltagebied,vv,1980
7141,waterkracht,lasers,vv,1980
7142,Waterkrachtcentrale,,vv,1980
7143,Waterkrachtwerken,,vv,1980
7144,Waterstof,,vv,1980
7145,Waterstofenergie,,vv,1980
7146,hydroturbine,,vv,1980
7147,Getijden-energie,,vv,1980
7148,Ethanol-produktie,,vv,1980
7149,Ethanol,,vv,1980
7150,Esso,,vv,1980
7151,Shell,,vv,1980
7152,UNIPEDE,,vv,1980
7153,Internationale Unie elektriciteitsproducenten,,vv,1980
7154,De Stichting Natuur en Milieu,,vv,1980
7155,IEA,,vv,1980
7156,Internationale Energie Agentschap,,vv,1980
7157,IAEA,,vv,1980
7158,Internationale Atoomenergie Agentschap,,vv,1980
7159,milieuproblemen,fileprobleem,vv,1980
7160,milieuproblemen,afvalprobleem,vv,1980
7161,milieuproblemen,werkloosheidsprobleem,vv,1980
7162,milieuproblemen,knelpunten,vv,1980
7163,milieuproblemen,milieuvervuiling,vv,1980
7164,milieuproblemen,verstedelijking,vv,1980
7165,milieuproblemen,afkalving,vv,1980
7166,milieuproblemen,spreiding,vv,1980
7167,milieuproblemen,verpaupering,vv,1980
7168,milieuproblemen,grootschalige,vv,1980
7169,Milieunormen,,vv,1980
7170,Milieubeweging,,vv,1980
7171,Milieu-aspecten,,vv,1980
7172,milieueffecten,,vv,1980
7173,Milieumaatregelen,,vv,1980
7174,Milieuvriendelijk,,vv,1980
7175,Milieubeleid,,vv,1980
7176,milieuoogpunt,,vv,1980
7177,koolzuur,natrium,vv,1980
7178,koolzuur,suikers,vv,1980
7179,koolzuur,glucose,vv,1980
7180,koolzuur,zouten,vv,1980
7181,koolzuur,zetmeel,vv,1980
7182,koolzuur,kalium,vv,1980
7183,koolzuur,stikstof,vv,1980
7184,koolzuur,gekoeld,vv,1980
7185,koolzuur,zuren,vv,1980
7186,koolzuur,keukenzout,vv,1980
7187,koolzuurgas,kalium,vv,1980
7188,koolzuurgas,heliotroop,vv,1980
7189,koolzuurgas,verbrandingsgassen,vv,1980
7190,koolzuurgas,isotoop,vv,1980
7191,koolzuurgas,vliesjes,vv,1980
7192,koolzuurgas,aardappelpuree,vv,1980
7193,koolzuurgas,sulfaat,vv,1980
7194,koolzuurgas,tinctuur,vv,1980
7195,koolzuurgas,vinaigrette,vv,1980
7196,koolzuurgas,synthetisch,vv,1980
7197,stikstofdioxide,,vv,1980
7198,zwaveldioxide,stikstofoxiden,vv,1980
7199,zwaveldioxide,ammoniak,vv,1980
7200,zwaveldioxide,koolwaterstoffen,vv,1980
7201,zwaveldioxide,kooldioxide,vv,1980
7202,zwaveldioxide,uitstoot,vv,1980
7203,zwaveldioxide,fosfaten,vv,1980
7204,zwaveldioxide,stikstof,vv,1980
7205,zwaveldioxide,luchtverontreiniging,vv,1980
7206,zwaveldioxide,cfk,vv,1980
7207,zwaveldioxide,uitworp,vv,1980
7208,isolatie,funderingen,vv,1980
7209,isolatie,ventilatie,vv,1980
7210,isolatie,geluidsisolatie,vv,1980
7211,isolatie,riolering,vv,1980
7212,isolatie,waterleidingen,vv,1980
7213,isolatie,nieuwbouwwoningen,vv,1980
7214,isolatie,renoveren,vv,1980
7215,isolatie,leegstand,vv,1980
7216,isolatie,flats,vv,1980
7217,isolatie,eengezinswoningen,vv,1980
7218,Rookgassen,,vv,1980
7219,verzuring,uitstoot,vv,1980
7220,verzuring,luchtverontreiniging,vv,1980
7221,verzuring,zwaveldioxide,vv,1980
7222,verzuring,ammoniak,vv,1980
7223,verzuring,luchtvervuiling,vv,1980
7224,verzuring,vervuiling,vv,1980
7225,verzuring,broeikaseffect,vv,1980
7226,verzuring,stikstofoxiden,vv,1980
7227,verzuring,verontreiniging,vv,1980
7228,verzuring,stikstof,vv,1980
7229,Zuinig,,vv,1980
7230,vervuilde,verontreinigde,vv,1980
7231,vervuilde,verontreinigd,vv,1980
7232,vervuilde,vervuild,vv,1980
7233,vervuilde,afgegraven,vv,1980
7234,vervuilde,grondwater,vv,1980
7235,vervuilde,gifgrond,vv,1980
7236,vervuilde,havenslib,vv,1980
7237,vervuilde,verontreiniging,vv,1980
7238,vervuilde,afgraven,vv,1980
7239,vervuilde,baggerspecie,vv,1980
7240,niet-vervuilde,,vv,1980
7241,luchtvervuiling,luchtverontreiniging,vv,1980
7242,luchtvervuiling,verzuring,vv,1980
7243,luchtvervuiling,uitstoot,vv,1980
7244,luchtvervuiling,uitlaatgassen,vv,1980
7245,luchtvervuiling,broeikaseffect,vv,1980
7246,luchtvervuiling,zwaveldioxide,vv,1980
7247,luchtvervuiling,milieuverontreiniging,vv,1980
7248,luchtvervuiling,ammoniak,vv,1980
7249,luchtvervuiling,stikstofoxiden,vv,1980
7250,luchtvervuiling,vervuiling,vv,1980
7251,luchtverontreiniging,zwaveldioxide,vv,1980
7252,luchtverontreiniging,uitstoot,vv,1980
7253,luchtverontreiniging,ammoniak,vv,1980
7254,luchtverontreiniging,luchtvervuiling,vv,1980
7255,luchtverontreiniging,stikstofoxiden,vv,1980
7256,luchtverontreiniging,verzuring,vv,1980
7257,luchtverontreiniging,verontreiniging,vv,1980
7258,luchtverontreiniging,verontreinigingen,vv,1980
7259,luchtverontreiniging,broeikaseffect,vv,1980
7260,luchtverontreiniging,koolwaterstoffen,vv,1980
7261,energieverbruik,afname,vv,1980
7262,energieverbruik,stroomverbruik,vv,1980
7263,energieverbruik,gasverbruik,vv,1980
7264,energieverbruik,transportkosten,vv,1980
7265,energieverbruik,zuiveringsinstallaties,vv,1980
7266,energieverbruik,energiebehoefte,vv,1980
7267,energieverbruik,vermindert,vv,1980
7268,energieverbruik,verstookt,vv,1980
7269,energieverbruik,verbruik,vv,1980
7270,energieverbruik,energiegebruik,vv,1980
7271,electriciteitsverbruik,,vv,1980
7272,energieverspilling,,vv,1980
7273,isolatie,funderingen,vv,1980
7274,isolatie,ventilatie,vv,1980
7275,isolatie,geluidsisolatie,vv,1980
7276,isolatie,riolering,vv,1980
7277,isolatie,waterleidingen,vv,1980
7278,isolatie,nieuwbouwwoningen,vv,1980
7279,isolatie,renoveren,vv,1980
7280,isolatie,leegstand,vv,1980
7281,isolatie,flats,vv,1980
7282,isolatie,eengezinswoningen,vv,1980
7283,energieverslindend,,vv,1980
7284,heffing,motorrijtuigenbelasting,vv,1980
7285,heffing,verhogingen,vv,1980
7286,heffing,vennootschapsbelasting,vv,1980
7287,heffing,loonbelasting,vv,1980
7288,heffing,premieverhoging,vv,1980
7289,heffing,volksverzekeringen,vv,1980
7290,heffing,verhoging,vv,1980
7291,heffing,heffingen,vv,1980
7292,heffing,ziekenfondsverzekerden,vv,1980
7293,heffing,accijnzen,vv,1980
7294,Broeikaseffect,,vv,1980
7295,broeikas-effect,,vv,1980
7296,broeikasgassen,,vv,1980
7297,Energiebesparingsmogelijkheden,,vv,1980
7298,CO2-uitstoot,,vv,1980
7299,wereldklimaat,,vv,1980
7300,duurzaam,volkshuishouding,vv,1950
7301,duurzaam,arbeidskracht,vv,1950
7302,duurzaam,rechtvaardiger,vv,1950
7303,duurzaam,bevordert,vv,1950
7304,duurzaam,continuiteit,vv,1950
7305,duurzaam,productiemiddelen,vv,1950
7306,duurzaam,denkbaar,vv,1950
7307,duurzaam,duurzame,vv,1950
7308,duurzaam,minimale,vv,1950
7309,duurzaam,noodzakelijkerwijs,vv,1950
7310,extractie,,vv,1950
7311,winning,areaal,vv,1950
7312,winning,wereldproductie,vv,1950
7313,winning,massagoed,vv,1950
7314,winning,raffinage,vv,1950
7315,winning,beduidend,vv,1950
7316,winning,puntenaantal,vv,1950
7317,winning,kwaliteitsverbetering,vv,1950
7318,winning,aanloopkosten,vv,1950
7319,winning,huzarenstukje,vv,1950
7320,winning,bedrijfswinst,vv,1950
7321,exploratie,landaanwinning,vv,1950
7322,exploratie,compost,vv,1950
7323,exploratie,ontginning,vv,1950
7324,exploratie,wederopbouwplan,vv,1950
7325,exploratie,kapitaalsuitbreiding,vv,1950
7326,exploratie,researchwerk,vv,1950
7327,exploratie,vrijkomende,vv,1950
7328,exploratie,financiering,vv,1950
7329,exploratie,inpoldering,vv,1950
7330,exploratie,herverkaveling,vv,1950
7331,concessie,concessies,vv,1950
7332,concessie,garanties,vv,1950
7333,concessie,garantie,vv,1950
7334,concessie,toezeggingen,vv,1950
7335,concessie,zelfbestuur,vv,1950
7336,concessie,herstelbetalingen,vv,1950
7337,concessie,onderhandelen,vv,1950
7338,concessie,sancties,vv,1950
7339,concessie,naasting,vv,1950
7340,concessie,tegenvoorstellen,vv,1950
7341,Energievoorziening,,vv,1950
7342,energiewinning,,vv,1950
7343,energiebehoefte,,vv,1950
7344,elektriciteitsopwekking,,vv,1950
7345,energieleverancier,,vv,1950
7346,energievraagstuk,,vv,1950
7347,conventionele energie,,vv,1950
7348,conventioneel vermogen,,vv,1950
7349,kolencrisis,,vv,1950
7350,kolenindustrie,handelspolitieke,vv,1950
7351,kolenindustrie,bilateraal,vv,1950
7352,kolenindustrie,belastingontduikers,vv,1950
7353,kolenindustrie,energietekort,vv,1950
7354,kolenindustrie,importbeperkingen,vv,1950
7355,kolenindustrie,spoorwegmaatschappijen,vv,1950
7356,kolenindustrie,monopolies,vv,1950
7357,kolenindustrie,overgangsmaatregelen,vv,1950
7358,kolenindustrie,handelsovereenkomsten,vv,1950
7359,kolenindustrie,overheidsbestedingen,vv,1950
7360,kolenwinning,,vv,1950
7361,zwarte goud,,vv,1950
7362,slurrie,,vv,1950
7363,bruinkool,kunstmest,vv,1950
7364,bruinkool,strokarton,vv,1950
7365,bruinkool,minerale,vv,1950
7366,bruinkool,magnesium,vv,1950
7367,bruinkool,palmolie,vv,1950
7368,bruinkool,chloor,vv,1950
7369,bruinkool,stookolie,vv,1950
7370,bruinkool,grondstof,vv,1950
7371,bruinkool,broom,vv,1950
7372,bruinkool,afvalstoffen,vv,1950
7373,stookolie,vliegtuigbenzine,vv,1950
7374,stookolie,gasolie,vv,1950
7375,stookolie,dieselolie,vv,1950
7376,stookolie,veevoeder,vv,1950
7377,stookolie,kunstmest,vv,1950
7378,stookolie,brandstoffen,vv,1950
7379,stookolie,ertsen,vv,1950
7380,stookolie,cokes,vv,1950
7381,stookolie,afvalstoffen,vv,1950
7382,stookolie,brandstof,vv,1950
7383,minerale oliën,,vv,1950
7384,petroleum,aardolie,vv,1950
7385,petroleum,dochteronderneming,vv,1950
7386,petroleum,raffinaderij,vv,1950
7387,petroleum,stoomvaart,vv,1950
7388,petroleum,dochtermaatschappij,vv,1950
7389,petroleum,synthetische,vv,1950
7390,petroleum,olieraffinaderij,vv,1950
7391,petroleum,droogdok,vv,1950
7392,petroleum,hoogovens,vv,1950
7393,petroleum,rubber,vv,1950
7394,diesel,treinstel,vv,1950
7395,diesel,wagons,vv,1950
7396,diesel,goederentrein,vv,1950
7397,diesel,treinstellen,vv,1950
7398,diesel,rijtuigen,vv,1950
7399,diesel,baanvak,vv,1950
7400,diesel,stoomlocomotief,vv,1950
7401,diesel,locomotief,vv,1950
7402,diesel,goederenwagons,vv,1950
7403,diesel,rails,vv,1950
7404,paraffine,poreuze,vv,1950
7405,paraffine,butaan,vv,1950
7406,paraffine,poederen,vv,1950
7407,paraffine,magnesium,vv,1950
7408,paraffine,keukenzout,vv,1950
7409,paraffine,calcium,vv,1950
7410,paraffine,vaatwand,vv,1950
7411,paraffine,bloedvat,vv,1950
7412,paraffine,rauwkost,vv,1950
7413,paraffine,teelaarde,vv,1950
7414,vaseline,,vv,1950
7415,aardgas,stadsgas,vv,1950
7416,aardgas,grondstof,vv,1950
7417,aardgas,importeren,vv,1950
7418,aardgas,huisbrand,vv,1950
7419,aardgas,aardolie,vv,1950
7420,aardgas,veevoeder,vv,1950
7421,aardgas,telers,vv,1950
7422,aardgas,besparing,vv,1950
7423,aardgas,atoomcentrales,vv,1950
7424,aardgas,opslag,vv,1950
7425,gasbuis,beerput,vv,1950
7426,gasbuis,ingeademd,vv,1950
7427,gasbuis,losgeraakte,vv,1950
7428,gasbuis,waterput,vv,1950
7429,gasbuis,steekvlammen,vv,1950
7430,gasbuis,reservewiel,vv,1950
7431,gasbuis,minnenijd,vv,1950
7432,gasbuis,graafwerkzaamheden,vv,1950
7433,gasbuis,busongeluk,vv,1950
7434,gasbuis,gasmeter,vv,1950
7435,aardgasnet,,vv,1950
7436,Atoomkracht,,vv,1950
7437,Atoomcentrale,,vv,1950
7438,Atoomstroom,,vv,1950
7439,Atoom-stroom,,vv,1950
7440,Atoomenergie,,vv,1950
7441,Uranium,,vv,1950
7442,nucleair,,vv,1950
7443,kerncentrale,,vv,1950
7444,Kernsplitsing,,vv,1950
7445,Kernsplijting,,vv,1950
7446,kernfusie,stralingen,vv,1950
7447,kernfusie,gammastralen,vv,1950
7448,kernfusie,atoomkernen,vv,1950
7449,kernfusie,intercontinentaal,vv,1950
7450,kernfusie,cortisone,vv,1950
7451,kernfusie,energiebron,vv,1950
7452,kernfusie,atoomkern,vv,1950
7453,kernfusie,plutonium,vv,1950
7454,kernfusie,infrarood,vv,1950
7455,kernfusie,gisting,vv,1950
7456,Kernenergetisch,,vv,1950
7457,Kernenergie,,vv,1950
7458,Kernenergiecentrale,,vv,1950
7459,Kernbrandstof,,vv,1950
7460,Kern-energie-produktie,,vv,1950
7461,Windkracht,,vv,1950
7462,Windenergie,,vv,1950
7463,Windenergiebranche,,vv,1950
7464,windturbine,,vv,1950
7465,windstroom,,vv,1950
7466,Zonne-energie,,vv,1950
7467,Zonnewarmte,,vv,1950
7468,zonnestraling,wolkenbanken,vv,1950
7469,zonnestraling,vochtigheidsgraad,vv,1950
7470,zonnestraling,koeler,vv,1950
7471,zonnestraling,kustgebieden,vv,1950
7472,zonnestraling,nevelige,vv,1950
7473,zonnestraling,ionosfeer,vv,1950
7474,zonnestraling,zonnewarmte,vv,1950
7475,zonnestraling,nanacht,vv,1950
7476,zonnestraling,poolstreken,vv,1950
7477,zonnestraling,subtropische,vv,1950
7478,geothermische energie (aardwarmte),,vv,1950
7479,waterkracht,energiebron,vv,1950
7480,waterkracht,compost,vv,1950
7481,waterkracht,productievermogen,vv,1950
7482,waterkracht,transportmiddelen,vv,1950
7483,waterkracht,raffinage,vv,1950
7484,waterkracht,energiebronnen,vv,1950
7485,waterkracht,massagoederen,vv,1950
7486,waterkracht,raffinaderijen,vv,1950
7487,waterkracht,plutonium,vv,1950
7488,waterkracht,oliewinning,vv,1950
7489,Waterkrachtcentrale,,vv,1950
7490,Waterkrachtwerken,,vv,1950
7491,Waterstof,,vv,1950
7492,Waterstofenergie,,vv,1950
7493,hydroturbine,,vv,1950
7494,Getijden-energie,,vv,1950
7495,Ethanol-produktie,,vv,1950
7496,Ethanol,,vv,1950
7497,Esso,,vv,1950
7498,Shell,,vv,1950
7499,UNIPEDE,,vv,1950
7500,Internationale Unie elektriciteitsproducenten,,vv,1950
7501,De Stichting Natuur en Milieu,,vv,1950
7502,IEA,,vv,1950
7503,Internationale Energie Agentschap,,vv,1950
7504,IAEA,,vv,1950
7505,Internationale Atoomenergie Agentschap,,vv,1950
7506,milieuproblemen,,vv,1950
7507,Milieunormen,,vv,1950
7508,Milieubeweging,,vv,1950
7509,Milieu-aspecten,,vv,1950
7510,milieueffecten,,vv,1950
7511,Milieumaatregelen,,vv,1950
7512,Milieuvriendelijk,,vv,1950
7513,Milieubeleid,,vv,1950
7514,milieuoogpunt,,vv,1950
7515,koolzuur,toevoer,vv,1950
7516,koolzuur,propaangas,vv,1950
7517,koolzuur,gassen,vv,1950
7518,koolzuur,vloeibare,vv,1950
7519,koolzuur,stikstof,vv,1950
7520,koolzuur,zwavel,vv,1950
7521,koolzuur,zuurstof,vv,1950
7522,koolzuur,chloor,vv,1950
7523,koolzuur,vloeibaar,vv,1950
7524,koolzuur,smeerolie,vv,1950
7525,koolzuurgas,,vv,1950
7526,stikstofdioxide,,vv,1950
7527,zwaveldioxide,,vv,1950
7528,isolatie,vloeistoffen,vv,1950
7529,isolatie,zuurstof,vv,1950
7530,isolatie,paraffine,vv,1950
7531,isolatie,koolzuur,vv,1950
7532,isolatie,geslachtsklieren,vv,1950
7533,isolatie,plasma,vv,1950
7534,isolatie,gassen,vv,1950
7535,isolatie,oorlogsdoeleinden,vv,1950
7536,isolatie,afweerstoffen,vv,1950
7537,isolatie,uitdroging,vv,1950
7538,Rookgassen,,vv,1950
7539,verzuring,,vv,1950
7540,Zuinig,,vv,1950
7541,vervuilde,slijmerige,vv,1950
7542,vervuilde,vuilnishoop,vv,1950
7543,vervuilde,slootkant,vv,1950
7544,vervuilde,bevuilen,vv,1950
7545,vervuilde,ontzield,vv,1950
7546,vervuilde,dingo,vv,1950
7547,vervuilde,omgewoeld,vv,1950
7548,vervuilde,strottenhoofd,vv,1950
7549,vervuilde,moeflons,vv,1950
7550,vervuilde,dromedarissen,vv,1950
7551,niet-vervuilde,,vv,1950
7552,luchtvervuiling,,vv,1950
7553,luchtverontreiniging,netelig,vv,1950
7554,luchtverontreiniging,keuzevakken,vv,1950
7555,luchtverontreiniging,bloedstolling,vv,1950
7556,luchtverontreiniging,vervuiling,vv,1950
7557,luchtverontreiniging,verzilting,vv,1950
7558,luchtverontreiniging,watervervuiling,vv,1950
7559,luchtverontreiniging,nijpende,vv,1950
7560,luchtverontreiniging,opgeloste,vv,1950
7561,luchtverontreiniging,natuurwetenschappelijke,vv,1950
7562,luchtverontreiniging,waterverontreiniging,vv,1950
7563,energieverbruik,gelijkmatiger,vv,1950
7564,energieverbruik,transitohaven,vv,1950
7565,energieverbruik,wrat,vv,1950
7566,energieverbruik,astrologische,vv,1950
7567,energieverbruik,teelaarde,vv,1950
7568,energieverbruik,meningitis,vv,1950
7569,energieverbruik,dorheid,vv,1950
7570,energieverbruik,landbouwcrisis,vv,1950
7571,energieverbruik,ontvangend,vv,1950
7572,energieverbruik,derft,vv,1950
7573,electriciteitsverbruik,,vv,1950
7574,energieverspilling,,vv,1950
7575,isolatie,vloeistoffen,vv,1950
7576,isolatie,zuurstof,vv,1950
7577,isolatie,paraffine,vv,1950
7578,isolatie,koolzuur,vv,1950
7579,isolatie,geslachtsklieren,vv,1950
7580,isolatie,plasma,vv,1950
7581,isolatie,gassen,vv,1950
7582,isolatie,oorlogsdoeleinden,vv,1950
7583,isolatie,afweerstoffen,vv,1950
7584,isolatie,uitdroging,vv,1950
7585,energieverslindend,,vv,1950
7586,heffing,heffingen,vv,1950
7587,heffing,omzetbelasting,vv,1950
7588,heffing,weeldebelasting,vv,1950
7589,heffing,vennootschapsbelasting,vv,1950
7590,heffing,winstmarge,vv,1950
7591,heffing,kleinhandel,vv,1950
7592,heffing,opcenten,vv,1950
7593,heffing,invoerrecht,vv,1950
7594,heffing,vrijstelling,vv,1950
7595,heffing,grondbelasting,vv,1950
7596,Broeikaseffect,,vv,1950
7597,broeikas-effect,,vv,1950
7598,broeikasgassen,,vv,1950
7599,Energiebesparingsmogelijkheden,,vv,1950
7600,CO2-uitstoot,,vv,1950
7601,wereldklimaat,,vv,1950
7602,duurzaam,blijvend,ah_nrc,1950
7603,duurzaam,monopolistisch,ah_nrc,1950
7604,duurzaam,rationeel,ah_nrc,1950
7605,duurzaam,geldwezen,ah_nrc,1950
7606,duurzaam,geldeenheid,ah_nrc,1950
7607,duurzaam,ruilmiddel,ah_nrc,1950
7608,duurzaam,continuiteit,ah_nrc,1950
7609,duurzaam,gezondere,ah_nrc,1950
7610,duurzaam,staatshuishouding,ah_nrc,1950
7611,duurzaam,wezenlijk,ah_nrc,1950
7612,extractie,edelgassen,ah_nrc,1950
7613,extractie,oplosmiddelen,ah_nrc,1950
7614,extractie,dextrine,ah_nrc,1950
7615,extractie,gasvormige,ah_nrc,1950
7616,extractie,koolteer,ah_nrc,1950
7617,extractie,zelfwerkende,ah_nrc,1950
7618,extractie,pipet,ah_nrc,1950
7619,extractie,zeeppoeder,ah_nrc,1950
7620,extractie,medicinale,ah_nrc,1950
7621,extractie,mijnhout,ah_nrc,1950
7622,winning,bauxiet,ah_nrc,1950
7623,winning,waterkracht,ah_nrc,1950
7624,winning,aardolie,ah_nrc,1950
7625,winning,ijzererts,ah_nrc,1950
7626,winning,raffinaderijen,ah_nrc,1950
7627,winning,ertsen,ah_nrc,1950
7628,winning,steenkool,ah_nrc,1950
7629,winning,aardgas,ah_nrc,1950
7630,winning,steenkolen,ah_nrc,1950
7631,winning,raffineren,ah_nrc,1950
7632,exploratie,exploraties,ah_nrc,1950
7633,exploratie,oliereserves,ah_nrc,1950
7634,exploratie,oliebron,ah_nrc,1950
7635,exploratie,stoomboot,ah_nrc,1950
7636,exploratie,oliebronnen,ah_nrc,1950
7637,exploratie,oliepalmen,ah_nrc,1950
7638,exploratie,olie,ah_nrc,1950
7639,exploratie,syndicaat,ah_nrc,1950
7640,exploratie,oostkust,ah_nrc,1950
7641,exploratie,aardolie,ah_nrc,1950
7642,concessie,concessies,ah_nrc,1950
7643,concessie,vergunning,ah_nrc,1950
7644,concessie,nationalisatie,ah_nrc,1950
7645,concessie,toezegging,ah_nrc,1950
7646,concessie,optie,ah_nrc,1950
7647,concessie,garanties,ah_nrc,1950
7648,concessie,naasting,ah_nrc,1950
7649,concessie,monopolie,ah_nrc,1950
7650,concessie,garantie,ah_nrc,1950
7651,concessie,toezeggingen,ah_nrc,1950
7652,Energievoorziening,,ah_nrc,1950
7653,energiewinning,motorolie,ah_nrc,1950
7654,energiewinning,gereguleerde,ah_nrc,1950
7655,energiewinning,atoomreactoren,ah_nrc,1950
7656,energiewinning,plutonium,ah_nrc,1950
7657,energiewinning,ethyleen,ah_nrc,1950
7658,energiewinning,plasma,ah_nrc,1950
7659,energiewinning,kernreactoren,ah_nrc,1950
7660,energiewinning,gasturbines,ah_nrc,1950
7661,energiewinning,thorium,ah_nrc,1950
7662,energiewinning,reparatiewerkplaatsen,ah_nrc,1950
7663,energiebehoefte,energiebehoeften,ah_nrc,1950
7664,energiebehoefte,wereldbehoefte,ah_nrc,1950
7665,energiebehoefte,productievermogen,ah_nrc,1950
7666,energiebehoefte,arbeidsplaatsen,ah_nrc,1950
7667,energiebehoefte,energieverbruik,ah_nrc,1950
7668,energiebehoefte,raffinagecapaciteit,ah_nrc,1950
7669,energiebehoefte,olieverbruik,ah_nrc,1950
7670,energiebehoefte,productiecapaciteit,ah_nrc,1950
7671,energiebehoefte,arbeidsreservoir,ah_nrc,1950
7672,energiebehoefte,gasproductie,ah_nrc,1950
7673,elektriciteitsopwekking,,ah_nrc,1950
7674,energieleverancier,,ah_nrc,1950
7675,energievraagstuk,,ah_nrc,1950
7676,conventionele energie,,ah_nrc,1950
7677,conventioneel vermogen,,ah_nrc,1950
7678,kolencrisis,,ah_nrc,1950
7679,kolenindustrie,kolenmijnen,ah_nrc,1950
7680,kolenindustrie,staalindustrie,ah_nrc,1950
7681,kolenindustrie,staalmarkt,ah_nrc,1950
7682,kolenindustrie,staalbedrijven,ah_nrc,1950
7683,kolenindustrie,kolen,ah_nrc,1950
7684,kolenindustrie,steenkool,ah_nrc,1950
7685,kolenindustrie,kolenvoorraden,ah_nrc,1950
7686,kolenindustrie,eenheidsmarkt,ah_nrc,1950
7687,kolenindustrie,staalproducenten,ah_nrc,1950
7688,kolenindustrie,wereldmarkten,ah_nrc,1950
7689,kolenwinning,vernieuwingsprogramma,ah_nrc,1950
7690,kolenwinning,weefgetouwen,ah_nrc,1950
7691,kolenwinning,mechanisering,ah_nrc,1950
7692,kolenwinning,machinepark,ah_nrc,1950
7693,kolenwinning,rationalisering,ah_nrc,1950
7694,kolenwinning,bedrijfsonderdelen,ah_nrc,1950
7695,kolenwinning,bijproducten,ah_nrc,1950
7696,kolenwinning,productiviteitsverhoging,ah_nrc,1950
7697,kolenwinning,thermische,ah_nrc,1950
7698,kolenwinning,transportwezen,ah_nrc,1950
7699,zwarte goud,,ah_nrc,1950
7700,slurrie,,ah_nrc,1950
7701,bruinkool,ijzererts,ah_nrc,1950
7702,bruinkool,fosfaat,ah_nrc,1950
7703,bruinkool,cokes,ah_nrc,1950
7704,bruinkool,ertsen,ah_nrc,1950
7705,bruinkool,waterkracht,ah_nrc,1950
7706,bruinkool,kunstmeststoffen,ah_nrc,1950
7707,bruinkool,gedolven,ah_nrc,1950
7708,bruinkool,briketten,ah_nrc,1950
7709,bruinkool,ruwijzer,ah_nrc,1950
7710,bruinkool,steenkolen,ah_nrc,1950
7711,stookolie,dieselolie,ah_nrc,1950
7712,stookolie,gasolie,ah_nrc,1950
7713,stookolie,benzine,ah_nrc,1950
7714,stookolie,huisbrand,ah_nrc,1950
7715,stookolie,kerosine,ah_nrc,1950
7716,stookolie,olieproducten,ah_nrc,1950
7717,stookolie,cokes,ah_nrc,1950
7718,stookolie,kunstmeststoffen,ah_nrc,1950
7719,stookolie,huisbrandolie,ah_nrc,1950
7720,stookolie,benzineprijzen,ah_nrc,1950
7721,minerale oliën,,ah_nrc,1950
7722,petroleum,havenwerken,ah_nrc,1950
7723,petroleum,tapijtfabrieken,ah_nrc,1950
7724,petroleum,pijen,ah_nrc,1950
7725,petroleum,bedrijfsresultaten,ah_nrc,1950
7726,petroleum,zoutindustrie,ah_nrc,1950
7727,petroleum,boet,ah_nrc,1950
7728,petroleum,wereldhaven,ah_nrc,1950
7729,petroleum,industries,ah_nrc,1950
7730,petroleum,petroleumindustrie,ah_nrc,1950
7731,petroleum,reek,ah_nrc,1950
7732,diesel,treinstellen,ah_nrc,1950
7733,diesel,locomotieven,ah_nrc,1950
7734,diesel,baanvak,ah_nrc,1950
7735,diesel,opleggers,ah_nrc,1950
7736,diesel,aanhangwagens,ah_nrc,1950
7737,diesel,treinstel,ah_nrc,1950
7738,diesel,turbine,ah_nrc,1950
7739,diesel,tractie,ah_nrc,1950
7740,diesel,aandrijving,ah_nrc,1950
7741,diesel,locomotief,ah_nrc,1950
7742,paraffine,asbest,ah_nrc,1950
7743,paraffine,ammoniak,ah_nrc,1950
7744,paraffine,smeerolie,ah_nrc,1950
7745,paraffine,kalk,ah_nrc,1950
7746,paraffine,vloeibare,ah_nrc,1950
7747,paraffine,magnesium,ah_nrc,1950
7748,paraffine,grondstof,ah_nrc,1950
7749,paraffine,zwavel,ah_nrc,1950
7750,paraffine,latex,ah_nrc,1950
7751,paraffine,stikstof,ah_nrc,1950
7752,vaseline,afgestreken,ah_nrc,1950
7753,vaseline,gepoederd,ah_nrc,1950
7754,vaseline,ongepelde,ah_nrc,1950
